"seed","mu_base","mu_inv","sigmaK","alpha","rep","N","en_var","mig1","mig2","theta1","theta2","burnin","chrom_num","r"
3388571,1e-05,1e-05,5,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388572,1e-05,1e-05,5,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388573,1e-05,1e-05,5,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388574,1e-05,1e-05,5,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388575,1e-05,1e-05,5,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388576,1e-05,1e-05,5,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388577,1e-05,1e-05,5,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388578,1e-05,1e-05,5,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388579,1e-05,1e-05,5,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388580,1e-05,1e-05,5,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388581,1e-05,1e-05,5,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388582,1e-05,1e-05,25,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388583,1e-05,1e-05,25,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388584,1e-05,1e-05,25,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388585,1e-05,1e-05,25,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388586,1e-05,1e-05,25,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388587,1e-05,1e-05,25,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388588,1e-05,1e-05,25,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388589,1e-05,1e-05,25,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388590,1e-05,1e-05,25,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388591,1e-05,1e-05,25,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388592,1e-05,1e-05,25,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388593,1e-05,1e-05,25,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388594,1e-05,1e-05,25,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388595,1e-05,1e-05,25,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388596,1e-05,1e-05,25,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388597,1e-05,1e-05,25,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388598,1e-05,1e-05,25,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388599,1e-05,1e-05,25,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388600,1e-05,1e-05,25,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388601,1e-05,1e-05,25,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388602,1e-05,1e-05,25,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388603,1e-05,1e-05,25,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388604,1e-05,1e-05,25,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388605,1e-05,1e-05,25,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388606,1e-05,1e-05,25,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388607,1e-05,1e-05,25,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388608,1e-05,1e-05,25,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388609,1e-05,1e-05,25,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388610,1e-05,1e-05,25,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388611,1e-05,1e-05,25,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388612,1e-05,1e-05,25,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388613,1e-05,1e-05,25,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388614,1e-05,1e-05,25,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388615,1e-05,1e-05,25,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388616,1e-05,1e-05,25,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388617,1e-05,1e-05,25,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388618,1e-05,1e-05,25,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388619,1e-05,1e-05,25,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388620,1e-05,1e-05,25,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388621,1e-05,1e-05,25,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388622,1e-05,1e-05,25,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388623,1e-05,1e-05,25,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388624,1e-05,1e-05,25,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388625,1e-05,1e-05,25,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388626,1e-05,1e-05,25,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388627,1e-05,1e-05,25,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388628,1e-05,1e-05,25,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388629,1e-05,1e-05,25,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388630,1e-05,1e-05,25,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388631,1e-05,1e-05,25,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388632,1e-05,1e-05,25,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388633,1e-05,1e-05,25,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388634,1e-05,1e-05,25,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388635,1e-05,1e-05,25,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388636,1e-05,1e-05,25,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388637,1e-05,1e-05,25,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388638,1e-05,1e-05,25,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388639,1e-05,1e-05,25,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388640,1e-05,1e-05,25,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388641,1e-05,1e-05,25,0.2,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388642,1e-05,1e-05,25,0.2,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388643,1e-05,1e-05,25,0.2,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388644,1e-05,1e-05,25,0.2,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388645,1e-05,1e-05,25,0.2,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388646,1e-05,1e-05,25,0.2,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388647,1e-05,1e-05,25,0.2,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388648,1e-05,1e-05,25,0.2,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388649,1e-05,1e-05,25,0.2,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388650,1e-05,1e-05,25,0.2,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388651,1e-05,1e-05,25,0.2,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388652,1e-05,1e-05,25,0.2,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388653,1e-05,1e-05,25,0.2,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388654,1e-05,1e-05,25,0.2,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388655,1e-05,1e-05,25,0.2,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388656,1e-05,1e-05,25,0.2,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388657,1e-05,1e-05,25,0.2,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388658,1e-05,1e-05,25,0.2,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388659,1e-05,1e-05,25,0.2,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388660,1e-05,1e-05,25,0.2,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388661,1e-05,1e-05,25,0.2,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388662,1e-05,1e-05,25,0.2,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388663,1e-05,1e-05,25,0.2,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388664,1e-05,1e-05,25,0.2,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388665,1e-05,1e-05,25,0.2,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388666,1e-05,1e-05,25,0.2,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388667,1e-05,1e-05,25,0.2,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388668,1e-05,1e-05,25,0.2,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388669,1e-05,1e-05,25,0.2,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388670,1e-05,1e-05,25,0.2,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388671,1e-05,1e-05,25,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388672,1e-05,1e-05,25,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388673,1e-05,1e-05,25,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388674,1e-05,1e-05,25,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388675,1e-05,1e-05,25,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388676,1e-05,1e-05,25,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388677,1e-05,1e-05,25,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388678,1e-05,1e-05,25,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388679,1e-05,1e-05,25,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388680,1e-05,1e-05,25,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388681,1e-05,1e-05,25,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388682,1e-05,1e-05,50,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388683,1e-05,1e-05,50,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388684,1e-05,1e-05,50,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388685,1e-05,1e-05,50,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388686,1e-05,1e-05,50,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388687,1e-05,1e-05,50,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388688,1e-05,1e-05,50,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388689,1e-05,1e-05,50,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388690,1e-05,1e-05,50,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388691,1e-05,1e-05,50,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388692,1e-05,1e-05,50,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388693,1e-05,1e-05,50,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388694,1e-05,1e-05,50,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388695,1e-05,1e-05,50,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388696,1e-05,1e-05,50,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388697,1e-05,1e-05,50,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388698,1e-05,1e-05,50,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388699,1e-05,1e-05,50,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388700,1e-05,1e-05,50,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388701,1e-05,1e-05,50,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388702,1e-05,1e-05,50,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388703,1e-05,1e-05,50,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388704,1e-05,1e-05,50,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388705,1e-05,1e-05,50,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388706,1e-05,1e-05,50,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388707,1e-05,1e-05,50,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388708,1e-05,1e-05,50,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388709,1e-05,1e-05,50,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388710,1e-05,1e-05,50,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388711,1e-05,1e-05,50,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388712,1e-05,1e-05,50,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388713,1e-05,1e-05,50,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388714,1e-05,1e-05,50,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388715,1e-05,1e-05,50,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388716,1e-05,1e-05,50,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388717,1e-05,1e-05,50,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388718,1e-05,1e-05,50,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388719,1e-05,1e-05,50,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388720,1e-05,1e-05,50,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388721,1e-05,1e-05,50,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388722,1e-05,1e-05,50,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388723,1e-05,1e-05,50,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388724,1e-05,1e-05,50,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388725,1e-05,1e-05,50,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388726,1e-05,1e-05,50,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388727,1e-05,1e-05,50,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388728,1e-05,1e-05,50,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388729,1e-05,1e-05,50,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388730,1e-05,1e-05,50,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388731,1e-05,1e-05,50,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388732,1e-05,1e-05,50,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388733,1e-05,1e-05,50,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388734,1e-05,1e-05,50,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388735,1e-05,1e-05,50,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388736,1e-05,1e-05,50,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388737,1e-05,1e-05,50,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388738,1e-05,1e-05,50,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388739,1e-05,1e-05,50,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388740,1e-05,1e-05,50,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388741,1e-05,1e-05,50,0.2,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388742,1e-05,1e-05,50,0.2,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388743,1e-05,1e-05,50,0.2,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388744,1e-05,1e-05,50,0.2,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388745,1e-05,1e-05,50,0.2,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388746,1e-05,1e-05,50,0.2,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388747,1e-05,1e-05,50,0.2,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388748,1e-05,1e-05,50,0.2,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388749,1e-05,1e-05,50,0.2,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388750,1e-05,1e-05,50,0.2,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388751,1e-05,1e-05,50,0.2,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388752,1e-05,1e-05,50,0.2,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388753,1e-05,1e-05,50,0.2,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388754,1e-05,1e-05,50,0.2,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388755,1e-05,1e-05,50,0.2,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388756,1e-05,1e-05,50,0.2,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388757,1e-05,1e-05,50,0.2,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388758,1e-05,1e-05,50,0.2,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388759,1e-05,1e-05,50,0.2,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388760,1e-05,1e-05,50,0.2,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388761,1e-05,1e-05,50,0.2,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388762,1e-05,1e-05,50,0.2,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388763,1e-05,1e-05,50,0.2,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388764,1e-05,1e-05,50,0.2,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388765,1e-05,1e-05,50,0.2,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388766,1e-05,1e-05,50,0.2,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388767,1e-05,1e-05,50,0.2,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388768,1e-05,1e-05,50,0.2,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388769,1e-05,1e-05,50,0.2,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388770,1e-05,1e-05,50,0.2,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388771,1e-05,1e-05,50,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388772,1e-05,1e-05,50,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388773,1e-05,1e-05,50,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388774,1e-05,1e-05,50,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388775,1e-05,1e-05,50,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388776,1e-05,1e-05,50,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388777,1e-05,1e-05,50,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388778,1e-05,1e-05,50,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388779,1e-05,1e-05,50,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388780,1e-05,1e-05,50,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388781,1e-05,1e-05,50,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388782,1e-05,1e-07,0.9,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388783,1e-05,1e-07,0.9,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388784,1e-05,1e-07,0.9,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388785,1e-05,1e-07,0.9,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388786,1e-05,1e-07,0.9,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388787,1e-05,1e-07,0.9,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388788,1e-05,1e-07,0.9,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388789,1e-05,1e-07,0.9,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388790,1e-05,1e-07,0.9,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388791,1e-05,1e-07,0.9,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388792,1e-05,1e-07,0.9,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388793,1e-05,1e-07,0.9,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388794,1e-05,1e-07,0.9,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388795,1e-05,1e-07,0.9,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388796,1e-05,1e-07,0.9,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388797,1e-05,1e-07,0.9,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388798,1e-05,1e-07,0.9,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388799,1e-05,1e-07,0.9,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388800,1e-05,1e-07,0.9,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388801,1e-05,1e-07,0.9,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388802,1e-05,1e-07,0.9,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388803,1e-05,1e-07,0.9,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388804,1e-05,1e-07,0.9,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388805,1e-05,1e-07,0.9,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388806,1e-05,1e-07,0.9,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388807,1e-05,1e-07,0.9,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388808,1e-05,1e-07,0.9,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388809,1e-05,1e-07,0.9,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388810,1e-05,1e-07,0.9,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388811,1e-05,1e-07,0.9,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388812,1e-05,1e-07,0.9,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388813,1e-05,1e-07,0.9,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388814,1e-05,1e-07,0.9,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388815,1e-05,1e-07,0.9,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388816,1e-05,1e-07,0.9,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388817,1e-05,1e-07,0.9,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388818,1e-05,1e-07,0.9,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388819,1e-05,1e-07,0.9,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388820,1e-05,1e-07,0.9,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388821,1e-05,1e-07,0.9,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388822,1e-05,1e-07,0.9,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388823,1e-05,1e-07,0.9,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388824,1e-05,1e-07,0.9,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388825,1e-05,1e-07,0.9,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388826,1e-05,1e-07,0.9,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388827,1e-05,1e-07,0.9,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388828,1e-05,1e-07,0.9,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388829,1e-05,1e-07,0.9,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388830,1e-05,1e-07,0.9,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3388831,1e-05,1e-07,0.9,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3388832,1e-05,1e-07,0.9,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3388833,1e-05,1e-07,0.9,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3388834,1e-05,1e-07,0.9,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3388835,1e-05,1e-07,0.9,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3388836,1e-05,1e-07,0.9,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3388837,1e-05,1e-07,0.9,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3388838,1e-05,1e-07,0.9,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3388839,1e-05,1e-07,0.9,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3388840,1e-05,1e-07,0.9,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
